Date,AAPL,AMZN,GOOG,JPM,META,MSFT,NVDA,TSLA,UNH,XOM
2012-12-18,-0.011152164,-0.0016407981,-0.0035701934,-0.0037427864,-0.016544044,-0.00054941175,0.011018185,0.0053517073,-0.0003008995,0.0014283041
2012-12-19,0.004430553,-0.0004796711,-0.0027728733,6.276439e-05,-0.013932627,0.0022878605,0.009850875,0.01252141,0.0014293471,0.00539113
2012-12-20,0.007270703,-0.0011699151,0.0001971749,-0.003623304,-0.0098067345,-0.0007062291,0.01576638,0.014439396,0.00019333654,0.009431226
2012-12-21,-0.0017193765,-0.0010413284,-0.0066512516,-0.0042930515,-0.011754457,-0.0040373784,0.01571358,0.018516896,-0.003936525,0.006292806
2012-12-24,0.017801369,0.0016867103,0.0070675695,0.0023220116,0.025281778,-0.00073984603,0.025958605,0.021268489,0.0016930075,0.010136839
2012-12-25,0.018221514,0.0018898225,0.0074323253,0.00033113197,0.023453966,0.003466083,0.023581568,0.025817953,0.0028171244,0.014900606
2012-12-26,0.01852122,0.008549518,0.002284777,-0.00348557,0.007777185,0.0074909814,0.016771283,0.016465645,0.009415954,0.010688744
2012-12-27,-0.0039282786,0.0072801295,0.008008738,0.0037443622,0.03501134,0.007240501,0.028534373,0.020486597,0.00096115796,0.014769573
2012-12-28,-0.00013465155,0.010766326,0.0119887255,0.012260206,0.014632171,0.014543627,0.032639634,0.027019408,0.012947775,0.015882023
2012-12-31,-0.0067125275,0.00559576,0.011838561,0.00742565,0.002662401,0.013080195,0.023803733,0.01701446,0.010313807,0.013623774
2013-01-01,0.00078872824,0.011417937,0.0059299306,0.0032597496,0.018886402,0.012772057,0.015211218,0.017114583,0.009734182,0.010539204
2013-01-02,-0.0058258683,0.002621286,0.003965447,0.0046105287,0.0070987763,0.0015968025,0.006966209,0.0016697065,0.0037126094,0.0035086316
2013-01-03,-0.0009072793,0.004954636,0.004819586,0.00043235216,0.016698834,0.0051205857,0.008704049,0.0077740448,0.012868456,0.0086166
2013-01-04,0.0036374817,-0.0016604601,-0.006059847,-0.00661311,0.014561058,0.0078113335,-0.0069101565,0.0107802,0.0015782566,-0.00022491015
2013-01-07,0.01268108,-0.003780726,-0.0007403033,-0.0034526645,0.02530362,0.007224149,-0.006814421,0.01756375,0.006956384,0.0005373257
2013-01-08,0.004105851,-0.0060041305,-0.0054588364,-0.0069595217,0.006490917,0.0034230594,0.0047968766,0.004031556,0.011057831,-0.0056374986
2013-01-09,-0.00078866095,-0.0066392734,-0.0025666023,-0.0032043962,0.0113815935,0.0067704874,0.010670131,0.003637243,-0.008168273,-0.0037928578
2013-01-10,0.0055814395,-0.010735526,-0.003608392,-0.007331754,0.012288642,0.0027949738,0.007869602,0.007828653,0.0005330399,-0.006779087
2013-01-11,0.0153124165,-0.008365748,0.0053351666,0.00044781948,-0.012205731,0.002706207,0.008543874,0.010098516,0.009129718,0.0038815704
2013-01-14,0.00910642,-0.0012112395,0.0026778122,0.00084843044,-0.017438544,0.00051323883,0.019502508,0.0074408795,0.0061879074,-0.0006545926
2013-01-15,-0.01422547,-0.00073602446,0.0016052008,-0.004943493,-0.020506267,-0.006442352,0.013561663,-0.0012476761,0.007508504,0.00038156027
2013-01-16,0.020615922,0.0040320707,0.012868468,-0.0024657014,-0.015490895,0.0035218715,0.0076765707,0.008150787,0.0084109325,0.003844503
2013-01-17,0.016175669,0.004054027,0.010327463,-0.0013496035,-0.020931652,-0.00024048699,0.0059655886,0.00877921,0.0012491392,0.001527424
2013-01-18,0.017149871,0.0007792761,0.010969128,0.005645057,-0.0016340476,0.0022301625,0.017191712,0.018882088,0.0008315078,0.005443829
2013-01-21,0.01802788,0.0010351026,0.021362461,0.00615103,0.022755496,0.003754918,0.021616077,0.01225698,0.0048849755,0.004000254
2013-01-22,0.012929004,0.002572705,0.011648785,0.0076098447,-0.005382074,0.0011349134,0.0145588,0.00095834327,-0.008372496,0.006539192
2013-01-23,0.02556014,0.010267821,0.009705657,0.0065436335,-0.0025725598,0.0015220568,0.022371564,0.0039779753,0.0054571517,0.0068992237
2013-01-24,-0.0058676177,0.004543725,-0.0005075207,0.0057206973,0.002763961,0.00070018857,0.012084237,-0.0017574327,-0.0032907566,0.0007507375
2013-01-25,0.01866391,0.0052854987,0.0038523234,0.006474241,0.013149577,0.0013276425,0.0057043643,-0.00094673724,-0.0007227871,0.0032930896
2013-01-28,-0.0062701073,-5.8247242e-05,0.00351121,9.8884804e-05,0.0002719462,-0.0028969825,-0.0037196628,-0.014149871,-0.004312147,0.00044015842
2013-01-29,-0.008045834,0.032983035,0.001086138,0.0064248103,0.0060952376,0.0016484645,-0.0047302796,-0.0009835546,-0.005255816,0.0042660097
2013-01-30,0.0020406123,0.017656269,-0.0020878043,0.003369256,0.012038111,0.00017628842,-0.0013086386,0.0033727158,-0.002847229,0.0021082351
2013-01-31,0.004292337,0.0149492305,-0.0032472706,0.0039035499,0.016384164,0.00015710518,0.0008974485,-0.0010884051,0.0051589548,0.012328804
2013-02-01,0.014133697,0.017951202,0.0020565994,0.007348804,0.019808529,0.0063143987,0.00276466,0.009611682,0.010091646,0.018439272
2013-02-04,0.033236787,0.019003486,0.012998976,0.005046585,0.053353846,0.008572823,0.011023171,0.010210193,0.0054547857,0.012831816
2013-02-05,0.026739111,0.024416033,0.009742823,-0.00076894264,0.023682617,0.013746809,0.008615733,0.013797605,0.012659276,0.01139094
2013-02-06,0.034846596,0.015639588,0.013012687,-6.545731e-05,0.0027372586,0.010361038,0.0037905988,0.006753788,0.002951569,0.011354592
2013-02-07,0.003943254,0.0076261964,0.00026474913,0.007942117,0.002630047,0.012870571,0.0043224907,0.0049474803,0.006073226,0.007919695
2013-02-08,-0.012203211,0.013241443,0.00077078305,0.0014993001,0.015538655,0.008555282,0.0056470074,0.010884824,0.0033362783,0.010641586
2013-02-11,-0.015959676,0.0057855207,-0.00054003485,0.0021588958,0.006267026,0.0030366082,0.0026690008,0.0007434811,-0.0024886355,0.010674918
2013-02-12,-0.00028810278,0.013160411,0.00023677677,0.0040083644,0.005574545,0.0041591735,0.0021809458,0.010487746,0.0038483553,0.010689583
2013-02-13,-0.00015457277,-0.0112032285,0.0014924665,0.0013998772,0.013171608,0.001312221,0.0052445587,0.01954254,0.0035308436,0.008400586
2013-02-14,0.003951897,-0.010608246,0.00036814858,-0.0019217728,0.008772227,0.0014556125,0.0050681457,0.0075471844,-0.0035877628,0.005479064
2013-02-15,0.006044385,0.0034853267,0.006216437,0.00085198437,0.0014588095,0.001875965,0.0007197817,0.023419091,-0.0001186888,0.0075559434
2013-02-18,0.004921743,0.0010129442,-0.0055424278,-0.0037063109,0.010049363,-0.0055727623,-0.0027817385,0.008241011,-0.004497497,0.0030361165
2013-02-19,0.0047861063,-0.0012807206,0.0019015381,0.0031092225,0.011395995,0.005362866,1.806242e-05,0.015864937,0.009555621,0.005436576
2013-02-20,-0.0019862475,0.0057735504,0.00047684403,0.007506729,0.01478181,-0.0059325877,0.010515929,0.013611711,0.013166185,0.004578082
2013-02-21,0.013314359,0.006317929,-0.0017135893,0.0054073455,0.005851967,-0.0012782931,0.0022309679,0.01640632,0.011527532,0.0067386394
2013-02-22,0.012119754,0.0019522782,-0.0014381281,0.0017447835,-0.0014405204,0.0019562792,0.0025082082,-0.013347659,0.0005108665,0.0058191693
2013-02-25,-9.605673e-05,0.010753104,-0.0011074757,0.0001230659,0.00038729794,0.0059436737,0.010419594,0.025709672,0.00968853,0.009009205
